"Sample IDs","Tissue","Dilutions","MPR","MS","TtT","RAF","Assay","crossed"
"N",NA,-3,2.16136919315403,0.828035866666667,23.125,0.0432432432432432,"Nano-QuIC",TRUE
"O-39","OBEX",-4,11.3699284009547,5.769292,6.71016483516483,0.149027635619243,"Nano-QuIC",TRUE
"1904","OBEX",-4,12.220623501199,5.06474826666667,4.25757575757576,0.234875444839858,"Nano-QuIC",TRUE
"1944","OBEX",-4,10.9210526315789,4.46252,6.03705752212389,0.165643609711406,"Nano-QuIC",TRUE
"Y-18","OBEX",-4,8.1183574879227,3.81642506666667,9.93125,0.100692259282568,"Nano-QuIC",TRUE
"B-167","OBEX",-4,9.65566037735849,5.05345906666667,6.57904411764706,0.151997764738754,"Nano-QuIC",TRUE
"B-112","OBEX",-4,11.1090047393365,5.3965244,6.59418282548476,0.151648813274522,"Nano-QuIC",TRUE
"1942","OBEX",-4,11.0919811320755,4.29559746666667,5.34150943396226,0.187212998940304,"Nano-QuIC",TRUE
"B-227","OBEX",-4,1.99759615384615,0.801282666666667,72,0.0138888888888889,"Nano-QuIC",FALSE
"1901","OBEX",-4,11.7450980392157,5.48366013333333,4.67777777777778,0.213776722090261,"Nano-QuIC",TRUE
"1945","OBEX",-4,10.7002457002457,4.7665848,6.02117486338798,0.166080544526375,"Nano-QuIC",TRUE
"B-166","OBEX",-4,10.9398496240601,4.77527146666667,6.2545045045045,0.159884767734966,"Nano-QuIC",TRUE
"N",NA,-3,2.15571776155718,0.862936,21.9210526315789,0.0456182472989196,"Nano-QuIC",TRUE
"O-39","OBEX",-4,11.9339853300733,6.6471068,6.87642857142857,0.145424327412486,"Nano-QuIC",TRUE
"1904","OBEX",-4,11.2632850241546,4.98872786666667,5.93645833333333,0.168450605369363,"Nano-QuIC",TRUE
"1944","OBEX",-4,11.0589569160998,5.47845813333333,6.284,0.159134309357097,"Nano-QuIC",TRUE
"Y-18","OBEX",-4,10.7848699763593,5.7304964,7.70661157024793,0.129758713136729,"Nano-QuIC",TRUE
"B-167","OBEX",-4,11.9158878504673,5.87850466666667,5.51125776397516,0.181446784531943,"Nano-QuIC",TRUE
"B-112","OBEX",-4,11.7913832199546,5.93499613333333,5.06974637681159,0.197248525996069,"Nano-QuIC",TRUE
"1942","OBEX",-4,11.0275862068966,5.72260533333333,5.66021671826625,0.17667168056885,"Nano-QuIC",TRUE
"B-227","OBEX",-4,4.40444444444444,1.24444453333333,49.4241071428571,0.0202330412790173,"Nano-QuIC",TRUE
"1901","OBEX",-4,12.1939953810624,5.95227093333333,5.27724358974359,0.189492863650167,"Nano-QuIC",TRUE
"1945","OBEX",-4,12.243842364532,6.4203612,5.90393013100437,0.169378698224852,"Nano-QuIC",TRUE
"B-166","OBEX",-4,11.2731591448931,5.66270786666667,6.29562982005141,0.158840342997142,"Nano-QuIC",TRUE
"N",NA,-3,2.03132530120482,0.880321333333333,29.1818181818182,0.0342679127725857,"Nano-QuIC",TRUE
"O-39","OBEX",-4,11.9452380952381,6.3555556,5.55860534124629,0.179901241158415,"Nano-QuIC",TRUE
"1904","OBEX",-4,11.1111111111111,5.6111112,6.33076923076923,0.157958687727825,"Nano-QuIC",TRUE
"1944","OBEX",-4,9.11670480549199,5.52250186666667,6.06908665105386,0.164769438549103,"Nano-QuIC",TRUE
"Y-18","OBEX",-4,8.42403628117914,4.37188213333333,7.55425347222222,0.132375754093651,"Nano-QuIC",TRUE
"B-167","OBEX",-4,10.6542923433875,6.22428453333333,5.36345646437995,0.186446931496741,"Nano-QuIC",TRUE
"B-112","OBEX",-4,9.63839285714286,3.96726186666667,7.04380053908356,0.14196881278102,"Nano-QuIC",TRUE
"1942","OBEX",-4,11.1977777777778,5.2651852,6.1913357400722,0.161516034985423,"Nano-QuIC",TRUE
"B-227","OBEX",-4,1.98177676537585,0.719818133333333,72,0.0138888888888889,"Nano-QuIC",FALSE
"1901","OBEX",-4,11.5653153153153,4.8408408,4.62910798122066,0.216024340770791,"Nano-QuIC",TRUE
"1945","OBEX",-4,11.3596287703016,4.31554533333333,6.046875,0.165374677002584,"Nano-QuIC",TRUE
"B-166","OBEX",-4,10.5102505694761,5.01138946666667,6.31273764258555,0.158409878030417,"Nano-QuIC",TRUE
"N",NA,-3,2.06698564593301,0.791068,24.6617647058824,0.0405485986881336,"Nano-QuIC",TRUE
"O-39","OBEX",-4,10.2037037037037,5.91975306666667,6.55516637478109,0.152551429334758,"Nano-QuIC",TRUE
"1904","OBEX",-4,12.9602977667494,6.229942,5.16011235955056,0.193794229722373,"Nano-QuIC",TRUE
"1944","OBEX",-4,11.3417431192661,5.06727826666667,6.51633393829401,0.153460520818827,"Nano-QuIC",TRUE
"Y-18","OBEX",-4,11.3186046511628,5.20620146666667,7.59841954022989,0.131606315590432,"Nano-QuIC",TRUE
"B-167","OBEX",-4,12.0070588235294,6.08627453333333,6.1678445229682,0.162131194500143,"Nano-QuIC",TRUE
"B-112","OBEX",-4,10.4941995359629,5.66744013333333,5.57307692307692,0.179434092477571,"Nano-QuIC",TRUE
"1942","OBEX",-4,11.3546255506608,5.45961813333333,5.31317934782609,0.18821122618591,"Nano-QuIC",TRUE
"B-227","OBEX",-4,1.99321266968326,0.663649466666667,72,0.0138888888888889,"Nano-QuIC",FALSE
"1901","OBEX",-4,10.0044150110375,3.9676232,5.78372093023256,0.172899075190993,"Nano-QuIC",TRUE
"1945","OBEX",-4,12.1536697247706,5.28440373333333,5.2640931372549,0.189966243743452,"Nano-QuIC",TRUE
"B-166","OBEX",-4,11.5348837209302,5.85736426666667,6.92844522968198,0.144332525819202,"Nano-QuIC",TRUE
"P",NA,-3,10.6180555555556,4.95833333333333,6.95030581039755,0.143878561214388,"Nano-QuIC",TRUE
"B-121","OBEX",-3,10.3397887323944,5.3192488,5.43682065217391,0.183931025865301,"Nano-QuIC",TRUE
"1943","OBEX",-3,10.4844290657439,5.42329866666667,6.2852644836272,0.159102294359283,"Nano-QuIC",TRUE
"Y-16","OBEX",-3,8.6695652173913,3.78898546666667,7.64204545454545,0.130855018587361,"Nano-QuIC",TRUE
"1941","OBEX",-3,10.1669505962521,5.54457693333333,4.21701846965699,0.237134365712498,"Nano-QuIC",TRUE
"1905","OBEX",-3,13.2869565217391,5.43304346666667,8.835,0.113186191284663,"Nano-QuIC",TRUE
"B-146","OBEX",-3,12.5992907801418,4.3309692,8.64732142857143,0.11564274651523,"Nano-QuIC",TRUE
"P",NA,-3,10.0016863406408,4.4002248,6.46301775147929,0.154726482032502,"Nano-QuIC",TRUE
"B-121","OBEX",-3,8.80645161290323,3.82795706666667,5.95628415300546,0.167889908256881,"Nano-QuIC",TRUE
"1943","OBEX",-3,8.2320819112628,3.49715586666667,4.48283582089552,0.223073081405027,"Nano-QuIC",TRUE
"Y-16","OBEX",-3,8.39388489208633,2.51318946666667,10.7091346153846,0.09337822671156,"Nano-QuIC",TRUE
"1941","OBEX",-3,7.85615251299827,3.31138066666667,4.28571428571429,0.233333333333333,"Nano-QuIC",TRUE
"1905","OBEX",-3,9.26883561643836,2.2031964,7.54679802955665,0.132506527415144,"Nano-QuIC",TRUE
"B-146","OBEX",-3,7.39001848428835,1.53049906666667,12.7934782608696,0.0781648258283772,"Nano-QuIC",TRUE
"P",NA,-3,9.9424703891709,5.22053013333333,6.59819897084048,0.151556508741145,"Nano-QuIC",TRUE
"B-121","OBEX",-3,9.16302521008403,3.569748,6.01879271070615,0.166146276847384,"Nano-QuIC",TRUE
"1943","OBEX",-3,8.60260586319218,3.8892508,4.71739130434783,0.211981566820276,"Nano-QuIC",TRUE
"Y-16","OBEX",-3,8.71571906354515,2.3411372,7.46363636363636,0.133982947624848,"Nano-QuIC",TRUE
"1941","OBEX",-3,7.63272120200334,3.12298266666667,4.25057603686636,0.23526223065456,"Nano-QuIC",TRUE
"1905","OBEX",-3,14.8701754385965,6.92865493333333,7.7374213836478,0.129242023978866,"Nano-QuIC",TRUE
"B-146","OBEX",-3,10.8721136767318,3.61634106666667,8.063125,0.124021393690412,"Nano-QuIC",TRUE
"P",NA,-3,10.0817717206133,4.31345826666667,8.03672032193159,0.124428866495587,"Nano-QuIC",TRUE
"B-121","OBEX",-3,11.4608843537415,4.77777773333333,8.10014836795252,0.123454528803004,"Nano-QuIC",TRUE
"1943","OBEX",-3,8.85619834710744,3.80606053333333,4.93013468013468,0.20283421546867,"Nano-QuIC",TRUE
"Y-16","OBEX",-3,9.88403361344538,2.7518208,6.4661214953271,0.154652213188799,"Nano-QuIC",TRUE
"1941","OBEX",-3,8.48429752066116,3.74435266666667,4.3689138576779,0.228889841405915,"Nano-QuIC",TRUE
"1905","OBEX",-3,19.4240837696335,9.67306573333333,9.16338582677165,0.109129967776584,"Nano-QuIC",TRUE
"B-146","OBEX",-3,7.91320072332731,2.63291146666667,9.77339901477833,0.102318548387097,"Nano-QuIC",TRUE
"N",NA,-3,2.24475524475524,0.673659066666667,25.1666666666667,0.0397350993377483,"Nano-QuIC",TRUE
"B-121","OBEX",-4,10.6529209621993,4.54295533333333,5.93895348837209,0.168379833578071,"Nano-QuIC",TRUE
"1943","OBEX",-4,10.9810671256454,5.03499706666667,5.45,0.18348623853211,"Nano-QuIC",TRUE
"Y-16","OBEX",-4,9.91296928327645,4.7326508,9.39957865168539,0.106387747478521,"Nano-QuIC",TRUE
"1941","OBEX",-4,10.2470784641068,5.31775186666667,6.02230046948357,0.166049503020854,"Nano-QuIC",TRUE
"1905","OBEX",-4,10.4232081911263,5.04436866666667,6.77463054187192,0.147609525540811,"Nano-QuIC",TRUE
"B-146","OBEX",-4,11.4257950530035,5.09305066666667,6.39646464646465,0.156336360047375,"Nano-QuIC",TRUE
"N",NA,-3,3.29701230228471,1.0568248,25.6730769230769,0.0389513108614232,"Nano-QuIC",TRUE
"B-121","OBEX",-4,9.72758037225042,4.6858432,5.89977973568282,0.169497853276087,"Nano-QuIC",TRUE
"1943","OBEX",-4,10.7714776632302,5.5257732,5.08375893769152,0.196704842274463,"Nano-QuIC",TRUE
"Y-16","OBEX",-4,9.32284768211921,4.58498893333333,8.78977272727273,0.11376858435682,"Nano-QuIC",TRUE
"1941","OBEX",-4,9.135,4.66,6.37116858237548,0.156957077350973,"Nano-QuIC",TRUE
"1905","OBEX",-4,10.4040404040404,4.81032546666667,6.49364896073903,0.153996621321241,"Nano-QuIC",TRUE
"B-146","OBEX",-4,10.6316666666667,5.8755556,5.99798927613941,0.166722538831154,"Nano-QuIC",TRUE
"N",NA,-3,2.00510204081633,0.6394552,38.7370689655172,0.0258150662067431,"Nano-QuIC",TRUE
"B-121","OBEX",-4,10.0659898477157,5.4867456,6.66614906832298,0.150011646866993,"Nano-QuIC",TRUE
"1943","OBEX",-4,9.929173693086,5.49072506666667,5.41052631578947,0.184824902723735,"Nano-QuIC",TRUE
"Y-16","OBEX",-4,9.7427597955707,4.78818853333333,9.77401960784314,0.102312051757861,"Nano-QuIC",TRUE
"1941","OBEX",-4,9.23793677204659,4.4037716,4.56822916666667,0.218903203739596,"Nano-QuIC",TRUE
"1905","OBEX",-4,8.36677631578947,5.21491226666667,6.04640718562874,0.165387472146571,"Nano-QuIC",TRUE
"B-146","OBEX",-4,7.80813008130081,4.62222226666667,6.51360842844601,0.153524733791616,"Nano-QuIC",TRUE
"N",NA,-3,2.0221843003413,0.575654,34.9583333333333,0.0286054827175209,"Nano-QuIC",TRUE
"B-121","OBEX",-4,11.1266055045872,4.1174312,8.60131195335277,0.116261333785272,"Nano-QuIC",TRUE
"1943","OBEX",-4,9.40350877192983,5.497076,6.15338164251208,0.162512266928361,"Nano-QuIC",TRUE
"Y-16","OBEX",-4,9.75787728026534,4.43781093333333,9.27818448023426,0.107779706485719,"Nano-QuIC",TRUE
"1941","OBEX",-4,9.23905723905724,4.76318746666667,4.04819277108434,0.24702380952381,"Nano-QuIC",TRUE
"1905","OBEX",-4,10.266323024055,5.57846506666667,7.26624068157614,0.137622746592408,"Nano-QuIC",TRUE
"B-146","OBEX",-4,10.4689655172414,4.44597693333333,7.87390670553936,0.127001758770712,"Nano-QuIC",TRUE
